authorID,authorRef,Name
a74765,58525290200,Yang X.-H.
a74766,58525738800,Lin X.
a74767,58612858600,Zhang X.
a74768,58881122700,Tu T.
a74769,58880526800,Xing Z.
a74770,55107980000,Zhou T.
a74771,58872274700,Fei Y.
a74772,35247588400,Chen L.
a74773,57191173904,Li Y.
a74774,56980030000,Li J.
a74775,58740009100,Chen Z.
a74776,55707396300,Wu Y.
a74777,57193795960,Cheong W.-C.
a74778,7202914673,Zhou K.
a74779,57205607139,Sun J.
a74780,58871903600,Tang Y.
a74781,57209162400,Gu M.
a74782,58871786400,Cheng H.
a74783,58827985700,Hu F.
a74784,57211454090,Shen T.
a74785,57746722600,Zhuang J.-Z.
a74786,57809790900,Ding W.
a74787,7405542712,Chen T.
a74788,58604727000,Chen C.
a74789,36980320700,Chronopoulos D.
a74790,57204291893,Assouar B.
a74791,55581697600,Zhu J.
a74792,56153797100,Wang Z.
a74793,57217703122,Zeng M.
a74794,8940022300,Zhou W.
a74795,55955773500,Bie P.
a74796,56547713500,Liu L.
a74797,6701878608,Kuang M.
a74798,24741087200,Han G.
a74799,7402519656,Yan Z.
a74800,57207264525,Wang M.
a74801,35077658800,Liu R.
a74802,57199037908,Lu L.
a74803,7402408571,Ren Z.
a74804,7402647246,Zeng Z.
a74805,58419602700,Liang P.
a74806,55339258500,Liang C.
a74807,57045020500,Chen M.
a74808,58670045300,Yan F.
a74809,36085695600,Wang W.
a74810,58669228000,Hou J.
a74811,7201893298,Bai X.
a74812,57220201054,Cai D.
a74813,55525402900,Chen W.
a74814,56488805800,Chen Y.
a74815,7402169641,Cheng W.
a74816,8909330400,Cheng S.
a74817,7202309673,Dai C.
a74818,57710398900,Guo W.
a74819,55612247400,Guo Y.
a74820,15822564800,Hua B.
a74821,7410245461,Huang X.
a74822,57223877351,Li Q.
a74823,56896517300,Li T.
a74824,57825860600,Li X.
a74825,37034554000,Li Y.
a74826,35286024200,Li Y.
a74827,56512946300,Liang J.
a74828,55567948900,Ling C.
a74829,56148429600,Liu T.
a74830,55178173500,Liu X.
a74831,7404228299,Lu S.
a74832,7401999601,Mao Y.
a74833,7201894708,Meng Z.
a74834,57211371177,Peng T.
a74835,57202656011,Ren W.
a74836,12143152800,Shi H.
a74837,7201370432,Shi M.
a74838,58728403000,Song T.
a74839,7102869099,Tao K.
a74840,56023470000,Wang J.
a74841,56488714200,Wang K.
a74842,57189889206,Wang L.
a74843,57196098604,Wang W.
a74844,57194979041,Wang X.
a74845,57207835917,Wang Z.
a74846,26634521800,Xiang B.
a74847,7005211798,Xing B.
a74848,57196733111,Xu J.
a74849,10044292400,Yang J.
a74850,35338460700,Yang Y.
a74851,19338095000,Yang Y.
a74852,57221961455,Yin Z.
a74853,58478136800,Zeng Y.
a74854,7406906633,Zhang B.
a74855,7406909679,Zhang B.
a74856,36109506900,Zhang L.
a74857,57092751800,Zhang S.
a74858,55496120600,Zhang T.
a74859,57985248900,Zhang Y.
a74860,57192712977,Zhao M.
a74861,36130749000,Zhao Y.
a74862,56148204200,Zheng H.
a74863,15830583700,Zhou L.
a74864,7405690610,Zhu J.
a74865,7201425463,Zhu K.
a74866,56605655700,Liu R.
a74867,36124042300,Shi Y.
a74868,8699924900,Xiao Y.
a74869,55709219600,Zhang L.
a74870,56176154400,Yang C.
a74871,55547826600,Wu Z.
a74872,26321005100,Dai Z.
a74873,8835616900,Cai J.
a74874,58730511300,Cai X.
a74875,56530921600,Li Q.
a74876,57214467774,Shen F.
a74877,7004411906,Teng G.
a74878,57239750900,Dong J.
a74879,58793340800,Genghao L.
a74880,58793340900,Ziji Z.
a74881,57193389005,Xin T.
a74882,58793225600,Yiteng Z.
a74883,58793368500,Yuqi Z.
a74884,58793225700,Tianyang Q.
a74885,57757407700,Wu Y.
a74886,57223746570,Liu C.-H.
a74887,57222560449,Zhou S.-L.
a74888,57705350600,Ren Y.-L.
a74889,57877201200,Feng Q.
a74890,58843376800,Han L.
a74891,57325025000,Ni S.
a74892,57220575451,Liu C.
a74893,54943544000,Yuan J.
a74894,57222391607,Zhao Y.
a74895,58588221200,Mei H.
a74896,58774169100,Wu S.
a74897,57197759684,Que J.
a74898,57222385526,Sun S.
a74899,7006797666,Ran M.
a74900,55579288300,Leng Y.
a74901,7005539422,Ravindran A.V.
a74902,57216992386,Li H.
a74903,58759720200,Zhang J.
a74904,57192208637,Pan Y.
a74905,57219849464,Zou X.
a74906,24559463000,Ni D.
a74907,57204904959,Chen B.
a74908,57725080800,Cai F.
a74909,57209046730,Gao L.
a74910,56719010300,He P.
a74911,12790867700,Ding Y.
a74912,55715743400,Zhang X.
a74913,7402016864,Dong S.
a74914,58764425400,Jinrong L.
a74915,57883407100,Qiang L.
a74916,15726850200,Shangyuan L.
a74917,57883902800,Minming G.
a74918,49362489600,Zhenrong Z.
a74919,51564953900,Wang X.
a74920,58603818500,Zhou H.
a74921,57432558400,Zhong M.
a74922,57443456700,Wang J.
a74923,57192675338,Huang Y.
a74924,57200820045,Bai Y.
a74925,58703610300,Li J.
a74926,57131750700,Lu H.
a74927,36666782200,Liu J.
a74928,57190854044,Ma C.
a74929,58737025100,Wang B.
a74930,55604487400,Zhao X.
a74931,57706572600,Xu M.
a74932,7202789865,Xue S.
a74933,57864401300,Zhang H.
a74934,58766347200,Zhou G.
a74935,57706098700,Lu H.
a74936,55715132500,Wu X.
a74937,58727075600,Sun H.
a74938,58729069100,Song C.
a74939,7003618392,Molla M.C.
a74940,58731638400,Orestano D.
a74941,58477302700,Chen M.-F.
a74942,58689527400,Chu M.
a74943,57215738860,Li S.-P.
a74944,56950774000,Zhang Y.
a74945,8791926500,Michelotto M.
a74946,58608313000,Navarrete Ramos E.
a74947,35222090400,Piedra Gomez J.
a74948,57226217324,Vila I.
a74949,57866180500,Vizan Garcia J.M.
a74950,57217022545,Jayananda M.K.
a74951,57217016031,Kailasapathy B.
a74952,57216492184,Sonnadara D.U.J.
a74953,57217021618,Wickramarathna D.D.C.
a74954,57207893989,Dharmaratna W.G.D.
a74955,57217019615,Liyanage K.
a74956,57215607291,Lu J.
a74957,9333260800,Chen X.
a74958,36720288900,Ding M.
a74959,55213217500,Ma H.
a74960,57402265600,Peng S.
a74961,36066326500,Liu Y.
a74962,58163021100,Xing J.
a74963,57201250995,Bai L.
a74964,57652352900,Ding Y.
a74965,56129918100,Li B.
a74966,58699388700,Li X.
a74967,36194932800,Li J.
a74968,58785372700,Lin H.
a74969,58785197600,Rui B.
a74970,57881444800,Zhang X.-F.
a74971,26433910800,Shim J.-H.
a74972,57199215178,Ma X.-P.
a74973,55279257300,Yu H.
a74974,8427127000,Piao H.-G.
a74975,58697529900,Zhu X.
a74976,7004184757,Legendre D.
a74977,57915685900,Wu Z.
a74978,58701002200,Si T.
a74979,58759797700,Wang X.
a74980,58759720800,Jan S.
a74981,56028400300,Zhang L.
a74982,57222577541,Xu T.
a74983,58778439000,Li S.
a74984,58778338600,Cheng S.
a74985,57204565799,Ding X.
a74986,8708281800,Wang Z.
a74987,7401804038,Sun F.
a74988,58032553700,Shen Q.
a74989,55236343300,Zheng S.
a74990,36774190100,Cheng H.
a74991,58688731800,Shen L.
a74992,58608908000,Tang W.
a74993,58688510300,Wei C.
a74994,57199502169,Zhang C.
a74995,55480614900,Cheng J.
a74996,57201368418,Chen Y.
a74997,57223767001,Chan M.K.Y.
a74998,57204148119,Cai Q.
a74999,57215877313,Carvalho R.P.
a75000,35318539200,Marchiori C.F.N.
a75001,6507737645,Brandell D.
a75002,10539017000,Araujo C.M.
a75003,57697161800,Ji X.
a75004,57196217871,Goloviznina K.
a75005,56461260600,Serva A.
a75006,22951993000,Salanne M.
a75007,37261749900,Mandai T.
a75008,57193491083,Hosaka T.
a75009,57608563600,Alhanash M.
a75010,7102499677,Johansson P.
a75011,24376739300,Jinnouchi R.
a75012,15733955300,Melander M.M.
a75013,55805102600,Kastlunger G.
a75014,56796140800,Bouzid A.
a75015,7007152074,Pasquarello A.
a75016,57203317541,Shin S.-J.
a75017,57020081700,Kim M.M.
a75018,37761919500,Schwarz K.
a75019,24921960600,Sundararaman R.
a75020,57219108670,Chen Z.
a75021,9436115400,Becker G.D.
a75022,56226220900,Bruzual G.
a75023,7501611959,Chen H.-W.
a75024,27067602700,Jun H.D.
a75025,57206859182,Liu W.
a75026,58258384100,Pudoka M.A.
a75027,57195238551,Tee W.L.
a75028,57220981717,Xie Z.-L.
a75029,57679737500,Yang S.
a75030,58763827700,Li Y.
a75031,55715254700,Zhang X.
a75032,57802009600,Li W.
a75033,57718791400,Pang S.
a75034,57192508866,Zhang X.
a75035,56420443100,Xiao J.
a75036,57753873800,Yang D.
a75037,55533288300,Zheng B.
a75038,58733840200,Luo G.
a75039,36023911100,Gu D.
a75040,57215231772,Li Z.
a75041,57758645800,Zhou D.
a75042,55993592900,Liu J.
a75043,57758839100,Cheng L.
a75044,57203363864,Wu R.
a75045,58712944000,Zou M.
a75046,58630205900,Wang J.
a75047,56378289000,Liu H.
a75048,58763631000,Tian X.
a75049,57221914617,Zhang Z.-F.
a75050,46062681600,Ye P.
a75051,58826833000,Nie S.
a75052,57216769620,Zhang J.
a75053,58759744100,Yin F.
a75054,56093968000,Wu J.
a75055,57204757641,Cui D.
a75056,55977624100,Xu P.
a75057,58685063500,Li S.
a75058,57759734900,Song Q.
a75059,58684281100,Lai F.
a75060,57889667900,Shao Q.
a75061,58620041000,Rao Y.
a75062,58687257900,Lin X.
a75063,58687258000,Cui K.
a75064,58752957800,Niu L.
a75065,58054986300,Wu D.
a75066,55510483100,Liu Q.
a75067,57194575167,Zhao P.
a75068,57754837900,Nguyen T.T.
a75069,58777042900,Thi Thu Truong H.
a75070,57236446700,Le-Anh T.
a75071,57217137912,Qiao L.
a75072,8281417500,Bi J.
a75073,57214821971,Liang G.
a75074,57210146803,Yang Y.
a75075,57792040500,Wang H.
a75076,57898463500,Wang S.
a75077,55942518400,Hardcastle M.J.
a75078,57216936086,Horton M.A.
a75079,55532159100,Williams W.L.
a75080,7103103079,Duncan K.J.
a75081,57193535065,Alegre L.
a75082,57221648435,Barkus B.
a75083,6602670370,Croston J.H.
a75084,35241782000,Dickinson H.
a75085,57219454521,Osinga E.
a75086,7005938930,Röttgering H.J.A.
a75087,55138990800,Sabater J.
a75088,25923982800,Shimwell T.W.
a75089,57202241376,Smith D.J.B.
a75090,7102838056,Best P.N.
a75091,57193064837,Botteon A.
a75092,6603918974,Brüggen M.
a75093,56520103800,Drabent A.
a75094,37096914100,De Gasperin F.
a75095,56025072300,Gürkan G.
a75096,16241625900,Hajduk M.
a75097,57200213464,Hale C.L.
a75098,6603962287,Hoeft M.
a75099,6507969992,Jamrozy M.
a75100,8950198500,Kunert-Bajraszewska M.
a75101,57205622826,Kondapally R.
a75102,6701309093,Magliocchetti M.
a75103,57194321585,Mahatma V.H.
a75104,57220950480,Mostert R.I.J.
a75105,14027408700,O'Sullivan S.P.
a75106,57204358511,Pajdosz-Smierciak U.
a75107,57222285087,Petley J.
a75108,57210112657,Pierce J.C.S.
a75109,55887427800,Prandoni I.
a75110,7102731207,Schwarz D.J.
a75111,58629746400,Shulewski A.
a75112,57211019400,Siewert T.M.
a75113,15842634000,Stott J.P.
a75114,7005244190,Vaccari M.
a75115,57191890020,Zheng X.
a75116,58628912100,Bailey T.
a75117,58629948800,Desbled S.
a75118,35096177200,Goyal A.
a75119,58161371500,Gonano V.
a75120,58629746500,Hanset M.
a75121,58628708700,Kurtz W.
a75122,58629746600,Lim S.M.
a75123,58205745600,Mielle L.
a75124,58628504800,Molloy C.S.
a75125,57908939800,Roth R.
a75126,56278272900,Terentev I.A.
a75127,58832138800,Torres M.
a75128,7003640972,Aprile E.
a75129,57219691218,Ahmed Maouloud S.
a75130,57200201317,Althueser L.
a75131,9840425700,Andrieu B.
a75132,57212381361,Angelino E.
a75133,56590116000,Angevaare J.R.
a75134,57202375413,Antochi V.C.
a75135,57383636000,Antón Martin D.
a75136,56266298700,Arneodo F.
a75137,10738827800,Baudis L.
a75138,15922327300,Baxter A.L.
a75139,57544129800,Bazyk M.
a75140,57201646470,Biondi R.
a75141,57218698366,Bismark A.
a75142,57544130000,Brookes E.J.
a75143,7408339083,Brown A.
a75144,55815452700,Bruenner S.
a75145,57197151772,Bruno G.
a75146,53979439600,Budnik R.
a75147,57221147873,Bui T.K.
a75148,55348739800,Cai C.
a75149,57200842834,Cardoso J.M.R.
a75150,57543412700,Cimental Chavez A.P.
a75151,7103011018,Conrad J.
a75152,57220210951,Cuenca-García J.J.
a75153,56267163900,D'Andrea V.
a75154,7003599649,Decowski M.P.
a75155,57191893690,Di Gangi P.
a75156,25421076000,Diglio S.
a75157,7004390647,Eitel K.
a75158,57203879274,Elykov A.
a75159,14055718400,Ferella A.D.
a75160,57226316308,Ferrari C.
a75161,57223674279,Fischer H.
a75162,57192087048,Flierman M.
a75163,15032747200,Fulgione W.
a75164,57542330600,Fuselli C.
a75165,57211004699,Gaemers P.
a75166,42461472700,Gaior R.
a75167,57192164202,Gallo Rosso A.
a75168,57201785423,Galloway M.
a75169,55885951900,Gao F.
a75170,57219787040,Glade-Beucke R.
a75171,6602813101,Grandi L.
a75172,57382759100,Grigat J.
a75173,57544130100,Guan H.
a75174,55412946500,Guida M.
a75175,57222359396,Hammann R.
a75176,27567710000,Higuera A.
a75177,57219796906,Hils C.
a75178,57218659076,Hoetzsch L.
a75179,57542690300,Hood N.F.
a75180,57192163827,Howlett J.
a75181,57196518946,Iacovacci M.
a75182,57382986100,Jakob J.
a75183,57203874133,Joerg F.
a75184,57529000900,Joy A.
a75185,57221840063,Kara M.
a75186,56470717200,Kavrigin P.
a75187,54414242800,Kazama S.
a75188,55488291700,Kobayashi M.
a75189,57203869827,Koltman G.
a75190,57206848594,Kopec A.
a75191,56431131500,Kuger F.
a75192,57204249303,Landsman H.
a75193,26422203900,Lang R.F.
a75194,58733785800,Layos Carlos D.G.
a75195,56967754100,Levinson L.
a75196,57382759200,Li I.
a75197,56864643500,Li S.
a75198,57221124945,Liang S.
a75199,37124495200,Lindemann S.
a75200,7102871121,Lindner M.
a75201,58411214200,Liu K.
a75202,57543774600,Loizeau J.
a75203,55756207200,Lombardi F.
a75204,57219749032,Long J.
a75205,7202733580,Lopes J.A.M.
a75206,57894251500,Ma Y.
a75207,35277743300,Macolino C.
a75208,55341015900,Mahlstedt J.
a75209,57219747897,Mancuso A.
a75210,55955133000,Manenti L.
a75211,6507444981,Marignetti F.
a75212,57213392090,Marrodán Undagoitia T.
a75213,35174918800,Masbou J.
a75214,57188762861,Masson D.
a75215,57218699094,Masson E.
a75216,6701389044,Mastroianni S.
a75217,7102980618,Messina M.
a75218,36952140600,Molinario A.
a75219,56373850800,Mora K.
a75220,57208256370,Mosbacher Y.
a75221,56398578300,Murra M.
a75222,57211347971,Müller J.
a75223,8836493000,Ni K.
a75224,6701605928,Oberlack U.
a75225,57387299500,Paetsch B.
a75226,56898719900,Palacio J.
a75227,57543052900,Pellegrini Q.
a75228,57208492298,Peres R.
a75229,11439460500,Peters C.
a75230,57211223543,Pienaar J.
a75231,57713432800,Pierre M.
a75232,23006210200,Plante G.
a75233,36961194700,Pollmann T.R.
a75234,57220580376,Qi J.
a75235,57212374217,Qin J.
a75236,57200204927,Ramírez García D.
a75237,57210317444,Shi J.
a75238,58833728400,Singh R.
a75239,58827706300,Sanchez L.
a75240,14067176400,Dos Santos J.M.F.
a75241,57318252600,Sarnoff I.
a75242,7005893633,Sartorelli G.
a75243,7004118548,Schreiner J.
a75244,57226331299,Schulte D.
a75245,57226338177,Schulte P.
a75246,57219784049,Schulze Eißing H.
a75247,7006407198,Schumann M.
a75248,6506735448,Scotto Lavina L.
a75249,57214815322,Selvi M.
a75250,35227992500,Semeria F.
a75251,57214815475,Shagin P.
a75252,57542331700,Shi S.
a75253,57159937700,Shockley E.
a75254,57191037867,Silva M.
a75255,55900185300,Simgen H.
a75256,57219760474,Tan P.-L.
a75257,56418502500,Terliuk A.
a75258,6602074214,Thers D.
a75259,57210063506,Toschi F.
a75260,7004662529,Trinchero G.
a75261,16246924700,Tunnell C.
a75262,57383852500,Tönnies F.
a75263,14627059600,Valerius K.
a75264,57211000380,Volta G.
a75265,26656445400,Weinheimer C.
a75266,57219523296,Weiss M.
a75267,57200581377,Wenz D.
a75268,57200088823,Wittweg C.
a75269,57202372640,Wolf T.
a75270,57542332900,Wu V.H.S.
a75271,57196457837,Xing Y.
a75272,57210313297,Xu D.
a75273,57211302005,Xu Z.
a75274,57192656960,Yang L.
a75275,57193577174,Ye J.
a75276,57383852600,Yuan L.
a75277,7004998265,Zavattini G.
a75278,57383420900,Zhong M.
a75279,57192158393,Zhu T.
a75280,58020838300,Li H.
a75281,55731392800,Gao Y.
a75282,14049659100,Dong L.
a75283,57204369401,Cogneras E.
a75284,35277959300,Haines S.C.
a75285,58738726800,Hu J.
a75286,58737907300,Hu J.
a75287,58698335700,Jevtic I.
a75288,58735898000,Li P.
a75289,58737009500,Li P.-R.
a75290,6602130143,Pugatch V.
a75291,54786971400,Shchutska L.
a75292,57345730700,Shevchenko V.
a75293,58737810000,Xu Z.
a75294,58738596800,Xu Z.
a75295,58839385300,Yang Z.
a75296,58839431700,Yang Z.
a75297,58741056600,Zhang S.
a75298,58739739100,Zhang S.
a75299,7201458058,Zhukov V.
a75300,57211999913,Li H.
a75301,58687695900,Cheng Z.
a75302,57192492993,Li X.
a75303,35314365900,Li Z.
a75304,57204456372,Niu Z.
a75305,58730233000,Chen B.
a75306,58040092200,Wang Y.
a75307,58727243800,Shah K.
a75308,57205624398,Jadav N.K.
a75309,57211625912,Singh A.
a75310,57204044725,Pleșcan C.
a75311,56442428300,Tolba  A.
a75312,58607264800,Li Z.
a75313,58160308400,Liu W.
a75314,58778415500,Zhou Z.
a75315,57201704638,Huang H.
a75316,57193113479,Jiang C.
a75317,58748558700,Liu Y.
a75318,58203730300,Hou M.
a75319,58076482800,Tan Y.
a75320,58535837000,Liu M.
a75321,13606814600,Miao H.
a75322,58714877600,Liang J.
a75323,58360317700,Li M.
a75324,57220167857,Wang J.
a75325,58631330300,Ma Y.
a75326,24482937400,Ferroli R.B.
a75327,58845549400,Chen S.M.
a75328,58848150500,Chen X.T.
a75329,58872989100,Chen Y.Q.
a75330,58740981000,Ho X.T.
a75331,57212275346,Jang E.
a75332,58843307600,Li C.
a75333,58843326800,Li C.
a75334,58844097800,Li L.J.
a75335,58844083400,Li L.K.
a75336,58845532100,Li W.D.
a75337,57218302493,Li W.G.
a75338,58870738500,Li X.H.
a75339,58870331100,Li X.L.
a75340,58842466800,Liu B.X.
a75341,58849568700,Liu H.
a75342,58849321000,Liu H.B.
a75343,58849561500,Liu H.M.
a75344,58850433200,Liu J.B.
a75345,58850429100,Liu J.L.
a75346,58850295900,Liu J.Y.
a75347,58833936200,Liu K.
a75348,58833869000,Liu K.Y.
a75349,58839263400,Liu W.K.
a75350,58872317900,Liu Y.
a75351,57201345956,Rashid K.H.
a75352,58845991600,Sun Y.
a75353,58845992700,Sun Y.J.
a75354,58846364500,Sun Y.Z.
a75355,58842077100,Wang B.
a75356,58842055500,Wang B.L.
a75357,58837721800,Wang M.
a75358,58842079400,Wang T.
a75359,58844089000,Wang W.
a75360,58844088600,Wang W.
a75361,58844082200,Wang W.H.
a75362,58854839000,Wang X.
a75363,58854104000,Wang X.F.
a75364,58854289400,Wang X.J.
a75365,58855025900,Wang X.L.
a75366,58855497900,Wang Y.F.
a75367,58855467600,Wang Y.H.
a75368,58855479600,Wang Y.N.
a75369,58855579700,Wang Y.Q.
a75370,58838988600,Wu X.H.
a75371,58845495100,Wu Y.J.
a75372,58835117300,Xie Y.
a75373,58833469000,Xie Y.G.
a75374,58835442100,Xie Y.H.
a75375,58832944700,Xu C.F.
a75376,58837225500,Yang H.J.
a75377,58838726800,Yang H.L.
a75378,57218495621,Yang Y.F.
a75379,58842152700,Zhang B.L.
a75380,58852701200,Zhang H.
a75381,58853054200,Zhang H.H.
a75382,58852845700,Zhang H.H.
a75383,58853177500,Zhang H.Q.
a75384,58852916600,Zhang H.Y.
a75385,58870965700,Zhang J.J.
a75386,58870778700,Zhang J.L.
a75387,58870150700,Zhang J.Q.
a75388,58870950300,Zhang J.W.
a75389,58871179600,Zhang J.X.
a75390,58871163400,Zhang J.Y.
a75391,58869944200,Zhang J.Z.
a75392,58853375300,Zhang L.Q.
a75393,57220191030,Zhang X.D.
a75394,58872660800,Zhang X.M.
a75395,58872868000,Zhang X.Y.
a75396,58872927900,Zhang X.Y.
a75397,58847436500,Zhang Z.L.
a75398,58847896800,Zhang Z.Y.
a75399,58837228000,Zhao J.
a75400,58838490300,Zhao J.Y.
a75401,58838727200,Zhao J.Z.
a75402,58843344100,Zhao Y.X.
a75403,58841985200,Zhou X.
a75404,58841980600,Zhou X.K.
a75405,58841979300,Zhou X.R.
a75406,58841973100,Zhou X.Y.
a75407,58834793400,Zhu L.
a75408,58836662600,Zhu S.Q.
a75409,58306153900,Xu W.
a75410,58307180300,Wang S.
a75411,58306982100,Ma Y.
a75412,7202398151,Han F.
a75413,8961323500,Kim D.
a75414,23492004900,Fukui A.
a75415,58078678900,Hamada R.
a75416,57284077500,Ishitani Silva S.
a75417,58078427400,Tomoyoshi M.
a75418,57216251035,Vandorou A.
a75419,57351536500,Yama H.
a75420,58079690100,Yamashita K.
a75421,16503182200,Höffe O.
a75422,35216588200,Xiao W.
a75423,57192550672,Yang Y.
a75424,7003569206,Bernabé Y.
a75425,55993018300,Lei Q.
a75426,27169644600,Li M.
a75427,57211251398,Xie Q.
a75428,55462977300,Zheng L.
a75429,58168980000,Liu S.
a75430,58689317500,Huang C.
a75431,8720831200,Zhao J.
a75432,57226836661,Ren J.
a75433,57189325160,Zhang C.
a75434,36614414800,Liu Y.
a75435,39863735300,Xu L.
a75436,58685744200,Chen X.
a75437,58685921400,Wang P.
a75438,58686451500,Gao P.
a75439,57216523612,Yang S.
a75440,57220107637,Li Q.
a75441,57194979191,Chen J.
a75442,57203580732,Liu Z.
a75443,58688240700,Zhu T.
a75444,58609293100,Jiang W.
a75445,58609293300,Zhang X.
a75446,57215092602,Wang J.
a75447,58687698600,Guan Q.
a75448,57781873600,Zhang Q.
a75449,57781614800,Zhao Q.
a75450,57423613900,Chen X.
a75451,36618093000,Qiu J.
a75452,56021788800,Zhou F.
a75453,57203249294,Lu H.
a75454,23391444800,Zhang L.
a75455,9636602700,Tian Z.
a75456,8371278000,Du X.
a75457,57266540200,Luo J.
a75458,7202079431,Deng M.
a75459,55727869600,Sun X.
a75460,23096361500,Tong R.
a75461,57578661200,Hu X.
a75462,58318774300,Yin X.
a75463,58318117900,Guo Y.
a75464,57208400719,Li H.
a75465,56414436300,Li X.-Y.
a75466,58688877100,Bai B.
a75467,58731292900,Qian Y.
a75468,22981455300,Sang J.-B.
a75469,58689964900,Li X.
a75470,57948784100,Hou J.
a75471,57216790125,Yang P.-T.
a75472,57116666500,Liu Z.-Y.
a75473,58544082900,Li J.-Y.
a75474,57209048405,Shan P.-F.
a75475,57195339728,Ma L.
a75476,57214860685,Wang G.
a75477,57200336902,Wang N.-N.
a75478,36120169700,Guo H.-Z.
a75479,56574475400,Sun J.-P.
a75480,7005697032,Uwatoko Y.
a75481,36245605600,Wang M.
a75482,25925566600,Wang B.-S.
a75483,10143033400,Cheng J.-G.
a75484,58689748400,Chen H.-X.
a75485,56068552300,Zhang Z.-T.
a75486,57161867500,Zeng J.-D.
a75487,57221841458,Qie K.
a75488,55696655100,Zhu X.
a75489,57224819740,He L.
a75490,55855752300,Liu W.
a75491,57208881833,Luo Y.
a75492,57371582300,Yang F.
a75493,57195384691,Cao J.
a75494,57385799300,Li X.
a75495,58695990300,Sun G.
a75496,57195837493,An Z.
a75497,58127600900,Chen Y.
a75498,56841105900,Chang G.
a75499,14070900400,Zhao Y.
a75500,58701971500,Liu X.
a75501,58701971600,Sun S.
a75502,57198764159,Zhu J.
a75503,55804128500,Nie Y.
a75504,58705657800,Wang Q.
a75505,56713960400,Chen J.
a75506,58030965600,Li Z.
a75507,57072100800,Wang L.
a75508,58684603000,Yang Z.
a75509,58684603100,Li G.
a75510,57222261173,Liu Y.
a75511,12244387700,Ai C.
a75512,58724884800,Lian Y.
a75513,58725079600,Ren T.-L.
a75514,55880118300,Heidari H.
a75515,57794305500,Zhou J.
a75516,57793746200,Li N.
a75517,57222292818,Feng W.
a75518,57222293261,Tang K.
a75519,58039038200,Zhu S.
a75520,58695652800,Zhu W.
a75521,58036006800,Meng C.
a75522,58036101800,Bi L.
a75523,58261619100,Zeng H.
a75524,55552408600,Huang H.
a75525,55937633200,Lun H.
a75526,56591110800,Zeng Y.
a75527,7201634499,Xiong X.
a75528,46061321600,Li H.
a75529,58278645200,Ma R.
a75530,57203552819,Wei B.
a75531,7401635317,Fan W.
a75532,7403011590,Tan H.
a75533,7401677858,Yao H.
a75534,35748095000,Zhu Q.
a75535,8922099800,Wu X.
a75536,58700892900,Ma X.
a75537,58688057100,Zhang S.
a75538,58032552800,Wang Z.
a75539,36022416100,Jiang W.
a75540,57671464500,Wang K.
a75541,57198640801,Zhou B.
a75542,37125486100,Zheng T.
a75543,57912440800,Wei W.
a75544,57205623602,Jiang L.
a75545,57253564000,Wang Z.
a75546,56708064100,Xin Y.
a75547,36997615800,Wang Z.
a75548,57724305600,Yuan Z.
a75549,55861657600,Zhang H.
a75550,57804480900,Bao K.
a75551,56597486600,Xiao T.
a75552,57188957585,Wang H.
a75553,55977558500,Xiang Z.
a75554,55721620400,Zhu Z.
a75555,7404964722,Shi Y.
a75556,57413736800,Ren J.
a75557,57211107053,Gao S.
a75558,13408460100,Pan G.
a75559,55235079600,Quan X.
a75560,57667515900,Li M.-Q.
a75561,55803059000,Yu Y.
a75562,56337650400,Zhang C.
a75563,57222512171,Wang Y.
a75564,56210908300,Almotairi S.
a75565,57038628100,Badr E.
a75566,57224573894,Abdul Salam M.
a75567,58690700000,Dawood A.
a75568,58747923500,Li J.
a75569,58023758500,Yu Z.
a75570,57210415535,Chen S.
a75571,57287270900,He S.
a75572,57200503214,Qiu H.
a75573,55362340400,Tang S.
a75574,58695049000,Feng A.
a75575,58696298700,Sun Z.
a75576,58695296800,Wang Y.
a75577,57203853756,Zhang J.
a75578,57202016641,Liu J.
a75579,8454392700,Xiang J.
a75580,7103368256,Zuo Z.
a75581,58834517000,Luo J.
a75582,58691960300,Sheng Y.
a75583,53876666100,Yang J.
a75584,57226119020,Du W.
a75585,36995582300,Wei N.
a75586,56735875700,Chen J.
a75587,36161029900,Lin G.
a75588,57221174328,Casillas A.
a75589,58069045500,Sheng M.
a75590,14630354400,Granderson J.
a75591,57220183882,Sun Y.
a75592,58676405400,Hu H.
a75593,58675473000,Han Y.
a75594,57226470244,Wang Z.
a75595,57198473410,Zheng X.
a75596,57295533700,Wang J.
a75597,43161091100,Guo B.
a75598,58222258500,Ji Z.
a75599,58223203700,Che Y.
a75600,7102420236,Mantravadi V.S.
a75601,25925194800,Lim S.J.
a75602,58676951600,Cosme J.
a75603,56870903500,O'Connell K.
a75604,58677996700,Sandeep J.
a75605,13404810600,Gayanilo F.
a75606,7005350177,Cutter G.R.
a75607,55320791900,Montes E.
a75608,58678167700,Nitikitpaiboon C.
a75609,58677650800,Fisher S.
a75610,6506934704,Moustahfid H.
a75611,14069482600,Thompson L.R.
a75612,57194336210,Yan X.
a75613,58675120600,Tang Y.
a75614,58675120700,Xu Y.
a75615,57216704907,Huang X.
a75616,57226624438,Li S.
a75617,43461091000,Feng Q.
a75618,57215895420,Tian X.
a75619,57219487073,Jiang Y.-N.
a75620,58681115900,Tian B.
a75621,42962761600,Zhai S.
a75622,57022726400,Guo W.
a75623,57222872324,He H.
